,UC,year,brand,model,price,mileage,Oprice
0,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
1,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
2,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
3,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
4,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
5,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
6,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
7,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
8,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
9,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
10,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
11,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
12,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
13,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
14,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
15,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
16,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
17,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
18,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
19,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
20,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
21,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
22,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
23,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
24,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
25,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
26,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
27,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
28,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
29,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
30,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
31,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
32,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
33,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
34,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
35,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
36,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
37,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
38,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
39,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
40,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
41,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
42,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
43,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
44,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
45,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
46,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
47,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
48,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
49,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
50,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
51,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
52,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
53,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
54,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
55,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
56,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
57,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
58,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
59,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
60,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
61,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
62,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
63,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
64,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
65,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
66,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
67,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
68,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
69,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
70,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
71,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
72,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
73,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
74,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
75,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
76,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
77,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
78,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
79,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
80,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
81,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
82,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
83,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
84,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
85,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
86,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
87,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
88,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
89,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
90,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
91,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
92,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
93,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
94,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
95,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
96,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
97,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
98,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
99,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
100,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
101,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
102,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
103,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
104,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
105,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
106,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
107,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
108,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
109,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
110,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
111,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
112,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
113,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
114,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
115,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
116,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
117,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
118,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
119,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
120,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
121,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
122,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
123,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
124,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
125,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
126,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
127,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
128,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
129,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
130,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
131,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
132,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
133,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
134,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
135,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
136,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
137,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
138,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
139,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
140,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
141,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
142,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
143,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
144,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
145,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
146,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
147,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
148,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
149,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
150,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
151,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
152,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
153,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
154,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
155,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
156,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
157,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
158,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
159,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
160,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
161,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
162,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
163,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
164,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
165,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
166,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
167,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
168,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
169,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
170,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
171,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
172,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
173,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
174,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
175,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
176,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
177,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
178,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
179,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
180,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
181,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
182,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
183,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
184,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
185,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
186,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
187,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
188,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
189,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
190,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
191,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
192,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
193,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
194,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
195,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
196,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
197,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
198,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
199,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
200,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
201,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
202,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
203,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
204,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
205,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
206,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
207,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
208,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
209,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
210,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
211,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
212,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
213,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
214,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
215,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
216,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
217,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
218,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
219,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
220,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
221,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
222,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
223,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
224,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
225,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
226,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
227,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
228,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
229,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
230,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
231,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
232,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
233,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
234,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
235,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
236,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
237,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
238,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
239,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
240,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
241,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
242,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
243,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
244,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
245,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
246,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
247,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
248,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
249,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
250,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
251,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
252,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
253,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
254,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
255,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
256,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
257,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
258,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
259,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
260,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
261,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
262,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
263,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
264,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
265,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
266,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
267,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
268,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
269,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
270,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
271,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
272,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
273,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
274,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
275,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
276,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
277,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
278,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
279,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
280,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
281,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
282,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
283,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
284,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
285,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
286,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
287,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
288,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
289,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
290,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
291,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
292,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
293,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
294,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
295,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
296,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
297,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
298,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
299,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
300,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
301,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
302,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
303,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
304,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
305,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
306,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
307,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
308,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
309,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
310,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
311,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
312,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
313,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
314,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
315,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
316,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
317,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
318,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
319,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
320,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
321,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
322,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
323,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
324,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
325,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
326,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
327,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
328,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
329,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
330,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
331,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
332,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
333,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
334,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
335,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
336,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
337,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
338,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
339,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
340,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
341,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
342,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
343,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
344,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
345,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
346,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
347,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
348,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
349,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
350,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
351,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
352,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
353,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
354,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
355,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
356,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
357,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
358,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
359,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
360,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
361,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
362,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
363,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
364,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
365,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
366,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
367,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
368,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
369,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
370,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
371,1,2017,MAZDA,CX-3,"$30,474","4,229 miles",23100
372,1,2015,MAZDA,CX-5,"$22,874","40,372 miles",25382
373,1,2016,MAZDA,CX-5 GRAND,"$22,874","47,735 miles",25832
374,1,2015,MAZDA,CX-5 GRAND,"$18,774","33,427 miles",25382
375,1,2016,MAZDA,CX-5,"$19,374","29,228 miles",25832
376,1,2016,MAZDA,CX-5,"$19,374","19,389 miles",25832
377,0,2009,MAZDA,TRIBUTE,"$22,750","78,280 miles",26087
378,0,2012,MAZDA,CX-9 GRAND,"$22,750","50,644 miles",32425
379,1,2015,MAZDA,CX-5,"$8,874","59,989 miles",25382
380,1,2017,MAZDA,CX-5 GRAND,"$8,874","8,018 miles",27370
381,1,2017,MAZDA,CX-5,"$17,495","5,539 miles",27370
382,1,2015,MAZDA,CX-5,"$17,495","25,989 miles",25382
383,1,2015,MAZDA,CX-5 GRAND,"$15,900","33,710 miles",25382
384,0,2015,MAZDA,CX-5,"$15,900","18,708 miles",25382
385,0,2016,MAZDA,CX-5 GRAND,"$30,474","20,692 miles",25832
