,UC,year,brand,model,price,mileage,Oprice
0,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
1,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
2,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
3,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
4,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
5,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
6,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
7,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
8,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
9,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
10,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
11,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
12,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
13,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
14,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
15,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
16,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
17,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
18,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
19,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
20,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
21,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
22,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
23,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
24,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
25,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
26,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
27,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
28,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
29,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
30,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
31,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
32,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
33,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
34,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
35,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
36,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
37,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
38,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
39,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
40,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
41,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
42,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
43,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
44,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
45,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
46,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
47,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
48,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
49,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
50,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
51,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
52,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
53,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
54,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
55,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
56,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
57,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
58,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
59,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
60,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
61,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
62,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
63,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
64,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
65,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
66,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
67,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
68,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
69,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
70,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
71,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
72,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
73,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
74,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
75,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
76,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
77,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
78,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
79,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
80,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
81,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
82,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
83,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
84,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
85,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
86,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
87,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
88,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
89,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
90,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
91,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
92,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
93,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
94,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
95,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
96,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
97,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
98,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
99,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
100,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
101,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
102,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
103,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
104,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
105,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
106,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
107,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
108,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
109,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
110,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
111,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
112,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
113,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
114,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
115,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
116,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
117,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
118,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
119,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
120,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
121,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
122,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
123,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
124,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
125,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
126,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
127,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
128,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
129,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
130,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
131,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
132,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
133,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
134,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
135,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
136,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
137,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
138,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
139,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
140,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
141,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
142,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
143,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
144,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
145,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
146,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
147,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
148,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
149,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
150,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
151,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
152,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
153,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
154,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
155,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
156,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
157,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
158,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
159,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
160,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
161,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
162,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
163,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
164,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
165,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
166,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
167,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
168,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
169,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
170,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
171,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
172,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
173,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
174,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
175,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
176,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
177,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
178,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
179,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
180,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
181,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
182,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
183,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
184,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
185,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
186,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
187,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
188,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
189,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
190,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
191,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
192,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
193,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
194,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
195,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
196,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
197,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
198,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
199,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
200,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
201,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
202,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
203,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
204,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
205,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
206,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
207,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
208,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
209,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
210,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
211,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
212,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
213,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
214,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
215,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
216,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
217,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
218,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
219,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
220,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
221,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
222,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
223,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
224,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
225,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
226,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
227,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
228,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
229,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
230,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
231,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
232,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
233,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
234,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
235,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
236,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
237,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
238,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
239,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
240,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
241,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
242,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
243,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
244,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
245,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
246,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
247,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
248,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
249,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
250,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
251,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
252,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
253,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
254,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
255,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
256,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
257,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
258,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
259,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
260,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
261,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
262,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
263,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
264,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
265,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
266,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
267,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
268,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
269,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
270,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
271,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
272,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
273,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
274,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
275,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
276,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
277,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
278,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
279,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
280,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
281,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
282,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
283,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
284,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
285,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
286,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
287,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
288,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
289,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
290,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
291,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
292,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
293,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
294,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
295,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
296,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
297,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
298,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
299,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
300,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
301,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
302,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
303,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
304,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
305,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
306,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
307,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
308,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
309,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
310,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
311,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
312,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
313,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
314,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
315,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
316,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
317,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
318,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
319,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
320,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
321,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
322,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
323,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
324,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
325,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
326,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
327,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
328,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
329,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
330,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
331,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
332,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
333,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
334,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
335,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
336,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
337,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
338,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
339,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
340,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
341,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
342,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
343,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
344,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
345,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
346,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
347,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
348,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
349,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
350,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
351,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
352,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
353,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
354,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
355,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
356,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
357,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
358,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
359,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
360,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
361,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
362,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
363,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
364,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
365,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
366,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
367,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
368,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
369,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
370,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
371,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
372,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
373,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
374,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
375,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
376,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
377,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
378,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
379,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
380,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
381,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
382,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
383,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
384,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
385,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
386,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
387,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
388,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
389,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
390,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
391,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
392,0,2008,FORD,EXPLORER LIMITED,"$11,574","106,772 miles",31592
393,0,2015,FORD,EXPLORER,"$11,574","40,218 miles",36900
394,0,2015,FORD,ESCAPE,"$10,997","36,184 miles",27467
395,0,2015,FORD,EXPLORER,"$10,997","45,717 miles",36900
396,0,2014,FORD,EDGE,"$26,995","45,397 miles",33825
397,0,2014,FORD,EXPLORER,"$26,995","40,881 miles",35845
398,0,2016,FORD,EDGE,"$17,880","45,872 miles",34800
399,0,2012,FORD,EXPLORER,"$17,880","76,494 miles",34067
400,1,2015,FORD,ESCAPE,"$24,992","21,018 miles",27467
401,0,2015,FORD,EXPLORER,"$24,992","32,775 miles",36900
402,0,2013,FORD,ESCAPE,"$20,888","62,706 miles",27295
403,1,2016,FORD,ESCAPE,"$20,888","18,340 miles",27667
404,0,2009,FORD,FLEX,"$20,997","104,125 miles",32680
405,0,2016,FORD,EXPLORER LIMITED,"$30,874","23,742 miles",42010
406,0,2013,FORD,ESCAPE,"$30,874","94,234 miles",27295
