,Unnamed: 0,Unnamed: 0.1,UC,year,brand,model,price,mileage,Oprice,D_rate
0,0,0,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
1,1,1,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
2,2,2,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
3,3,3,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
4,4,4,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
5,5,5,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
6,6,6,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
7,7,7,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
8,8,8,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
9,9,9,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
10,10,10,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
11,11,11,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
12,12,12,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
13,13,13,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
14,14,14,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
15,15,15,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
16,16,16,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
17,17,17,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
18,18,18,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
19,19,19,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
20,20,20,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
21,21,21,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
22,22,22,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
23,23,23,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
24,24,24,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
25,25,25,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
26,26,26,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
27,27,27,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
28,28,28,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
29,29,29,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
30,30,30,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
31,31,31,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
32,32,32,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
33,33,33,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
34,34,34,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
35,35,35,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
36,36,36,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
37,37,37,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
38,38,38,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
39,39,39,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
40,40,40,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
41,41,41,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
42,42,42,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
43,43,43,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
44,44,44,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
45,45,45,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
46,46,46,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
47,47,47,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
48,48,48,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
49,49,49,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
50,50,50,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
51,51,51,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
52,52,52,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
53,53,53,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
54,54,54,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
55,55,55,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
56,56,56,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
57,57,57,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
58,58,58,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
59,59,59,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
60,60,60,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
61,61,61,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
62,62,62,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
63,63,63,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
64,64,64,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
65,65,65,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
66,66,66,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
67,67,67,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
68,68,68,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
69,69,69,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
70,70,70,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
71,71,71,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
72,72,72,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
73,73,73,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
74,74,74,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
75,75,75,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
76,76,76,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
77,77,77,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
78,78,78,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
79,79,79,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
80,80,80,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
81,81,81,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
82,82,82,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
83,83,83,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
84,84,84,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
85,85,85,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
86,86,86,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
87,87,87,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
88,88,88,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
89,89,89,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
90,90,90,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
91,91,91,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
92,92,92,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
93,93,93,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
94,94,94,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
95,95,95,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
96,96,96,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
97,97,97,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
98,98,98,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
99,99,99,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
100,100,100,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
101,101,101,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
102,102,102,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
103,103,103,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
104,104,104,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
105,105,105,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
106,106,106,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
107,107,107,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
108,108,108,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
109,109,109,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
110,110,110,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
111,111,111,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
112,112,112,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
113,113,113,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
114,114,114,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
115,115,115,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
116,116,116,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
117,117,117,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
118,118,118,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
119,119,119,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
120,120,120,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
121,121,121,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
122,122,122,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
123,123,123,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
124,124,124,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
125,125,125,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
126,126,126,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
127,127,127,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
128,128,128,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
129,129,129,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
130,130,130,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
131,131,131,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
132,132,132,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
133,133,133,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
134,134,134,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
135,135,135,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
136,136,136,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
137,137,137,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
138,138,138,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
139,139,139,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
140,140,140,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
141,141,141,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
142,142,142,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
143,143,143,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
144,144,144,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
145,145,145,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
146,146,146,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
147,147,147,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
148,148,148,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
149,149,149,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
150,150,150,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
151,151,151,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
152,152,152,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
153,153,153,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
154,154,154,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
155,155,155,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
156,156,156,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
157,157,157,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
158,158,158,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
159,159,159,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
160,160,160,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
161,161,161,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
162,162,162,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
163,163,163,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
164,164,164,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
165,165,165,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
166,166,166,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
167,167,167,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
168,168,168,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
169,169,169,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
170,170,170,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
171,171,171,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
172,172,172,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
173,173,173,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
174,174,174,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
175,175,175,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
176,176,176,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
177,177,177,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
178,178,178,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
179,179,179,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
180,180,180,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
181,181,181,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
182,182,182,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
183,183,183,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
184,184,184,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
185,185,185,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
186,186,186,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
187,187,187,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
188,188,188,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
189,189,189,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
190,190,190,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
191,191,191,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
192,192,192,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
193,193,193,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
194,194,194,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
195,195,195,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
196,196,196,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
197,197,197,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
198,198,198,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
199,199,199,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
200,200,200,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
201,201,201,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
202,202,202,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
203,203,203,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
204,204,204,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
205,205,205,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
206,206,206,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
207,207,207,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
208,208,208,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
209,209,209,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
210,210,210,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
211,211,211,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
212,212,212,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
213,213,213,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
214,214,214,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
215,215,215,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
216,216,216,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
217,217,217,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
218,218,218,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
219,219,219,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
220,220,220,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
221,221,221,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
222,222,222,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
223,223,223,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
224,224,224,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
225,225,225,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
226,226,226,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
227,227,227,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
228,228,228,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
229,229,229,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
230,230,230,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
231,231,231,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
232,232,232,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
233,233,233,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
234,234,234,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
235,235,235,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
236,236,236,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
237,237,237,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
238,238,238,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
239,239,239,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
240,240,240,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
241,241,241,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
242,242,242,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
243,243,243,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
244,244,244,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
245,245,245,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
246,246,246,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
247,247,247,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
248,248,248,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
249,249,249,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
250,250,250,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
251,251,251,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
252,252,252,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
253,253,253,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
254,254,254,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
255,255,255,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
256,256,256,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
257,257,257,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
258,258,258,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
259,259,259,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
260,260,260,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
261,261,261,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
262,262,262,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
263,263,263,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
264,264,264,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
265,265,265,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
266,266,266,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
267,267,267,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
268,268,268,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
269,269,269,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
270,270,270,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
271,271,271,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
272,272,272,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
273,273,273,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
274,274,274,0,2014,JEEP,PATRIOT LIMITED,29997,"23,103 miles",21395,0.59794344473
275,275,275,0,2015,JEEP,GRAND CHEROKEE,29997,"33,835 miles",47445,0.63224786595
276,276,276,0,2008,JEEP,COMPASS,22990,"126,523 miles",20340,0.869714847591
277,277,277,0,2016,JEEP,WRANGLER UNLIMITED,22990,"21,843 miles",30445,0.755132205617
278,278,278,0,2016,JEEP,RENEGADE,15551,"27,900 miles",22495,0.691309179818
279,279,279,0,2015,JEEP,WRANGLER UNLIMITED,15551,"30,795 miles",29495,0.527241905408
280,280,280,0,2017,JEEP,GRAND CHEROKEE,36995,"22,489 miles",48645,0.760509816014
281,281,281,0,2017,JEEP,WRANGLER UNLIMITED,36995,"1,639 miles",30720,0.795735677083
282,282,282,1,2014,JEEP,GRAND CHEROKEE LIMITED,6997,"33,539 miles",46937,0.149072160556
283,283,283,0,2011,JEEP,LIBERTY,6997,"70,174 miles",25750,0.27172815534
284,284,284,0,2016,JEEP,RENEGADE,35998,"41,726 miles",22495,0.399733274061
285,285,285,0,2010,JEEP,WRANGLER,19495,"67,024 miles",26607,0.732701920547
286,286,286,0,2014,JEEP,GRAND CHEROKEE LIMITED,19495,"43,395 miles",46937,0.415343971707
287,287,287,0,2015,JEEP,WRANGLER UNLIMITED,24995,"38,836 miles",29495,0.847431768096
288,288,288,0,2014,JEEP,CHEROKEE,24995,"30,628 miles",26545,0.941608589188
