,UC,year,brand,model,price,mileage,Oprice
1123,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1124,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1125,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1126,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1127,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1128,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1129,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1130,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1131,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1132,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1133,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1134,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1135,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1136,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1137,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1138,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1139,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1140,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1141,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1142,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1143,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1144,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1145,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1146,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1147,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1148,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1149,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1150,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1151,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1152,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1153,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1154,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1155,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1156,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1157,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1158,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1159,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1160,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1161,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1162,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1163,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1164,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1165,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1166,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1167,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1168,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1169,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1170,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1171,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1172,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1173,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1174,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1175,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1176,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1177,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1178,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1179,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1180,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1181,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1182,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1183,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1184,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1185,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1186,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1187,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1188,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1189,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1190,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1191,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1192,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1193,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1194,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1195,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1196,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1197,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1198,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1199,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1200,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1201,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1202,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1203,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1204,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1205,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1206,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1207,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1208,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1209,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1210,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1211,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1212,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1213,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1214,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1215,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1216,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1217,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1218,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1219,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1220,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1221,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1222,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1223,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1224,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1225,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1226,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1227,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1228,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1229,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1230,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1231,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1232,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1233,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1234,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1235,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1236,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1237,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1238,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1239,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1240,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1241,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1242,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1243,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1244,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1245,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1246,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1247,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1248,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1249,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1250,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1251,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1252,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1253,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1254,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1255,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1256,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1257,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1258,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1259,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1260,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1261,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1262,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1263,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1264,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1265,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1266,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1267,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1268,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1269,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1270,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1271,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1272,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1273,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1274,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1275,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1276,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1277,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1278,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1279,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1280,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1281,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1282,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1283,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1284,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1285,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1286,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1287,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1288,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1289,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1290,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1291,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1292,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1293,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1294,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1295,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1296,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1297,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1298,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1299,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1300,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1301,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1302,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1303,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1304,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1305,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1306,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1307,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1308,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1309,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1310,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1311,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1312,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1313,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1314,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1315,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1316,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1317,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1318,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1319,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1320,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1321,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1322,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1323,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1324,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1325,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1326,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1327,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1328,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1329,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1330,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1331,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1332,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1333,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1334,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1335,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1336,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1337,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1338,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1339,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1340,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1341,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1342,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1343,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1344,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1345,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1346,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1347,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1348,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1349,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1350,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1351,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1352,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1353,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1354,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1355,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1356,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1357,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1358,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1359,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1360,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1361,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1362,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1363,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1364,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1365,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1366,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1367,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1368,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1369,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1370,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1371,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1372,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1373,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1374,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1375,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1376,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1377,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1378,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1379,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1380,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1381,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1382,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1383,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1384,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1385,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1386,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1387,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1388,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1389,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1390,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1391,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1392,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1393,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1394,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1395,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1396,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1397,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1398,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1399,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1400,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1401,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1402,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1403,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1404,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1405,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1406,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1407,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1408,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1409,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1410,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1411,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1412,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1413,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1414,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1415,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1416,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1417,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1418,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1419,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1420,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1421,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1422,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1423,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1424,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1425,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1426,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1427,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1428,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1429,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1430,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1431,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1432,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1433,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1434,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1435,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1436,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1437,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1438,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1439,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1440,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1441,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1442,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1443,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1444,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1445,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1446,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1447,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1448,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1449,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1450,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1451,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1452,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1453,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1454,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1455,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1456,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1457,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1458,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1459,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1460,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1461,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1462,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1463,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1464,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1465,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1466,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1467,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1468,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1469,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1470,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1471,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1472,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1473,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1474,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1475,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1476,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1477,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1478,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1479,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1480,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1481,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1482,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1483,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1484,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1485,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1486,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1487,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1488,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1489,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1490,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1491,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1492,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1493,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1494,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1495,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1496,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1497,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1498,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1499,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1500,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1501,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1502,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1503,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1504,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1505,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1506,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1507,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1508,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1509,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1510,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1511,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1512,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1513,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1514,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1515,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1516,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1517,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1518,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1519,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1520,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1521,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1522,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1523,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1524,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1525,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1526,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1527,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1528,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1529,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1530,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1531,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1532,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1533,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1534,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1535,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1536,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1537,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1538,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1539,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1540,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1541,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1542,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1543,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1544,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1545,1,2015,BMW,X5,"$46,998","32,440 miles",76300
1546,0,2018,BMW,X4,"$46,998","8,782 miles",53425
1547,0,2017,BMW,X5,"$48,995","4,239 miles",78650
1548,0,2016,BMW,X5,"$48,995","15,292 miles",76350
1549,1,2014,BMW,X5,"$73,998","38,034 miles",60500
1550,0,2017,BMW,X6,"$73,998","6,552 miles",83300
1551,0,2017,BMW,X3,"$59,999","6,090 miles",44500
1552,1,2015,BMW,X5,"$59,999","28,765 miles",76300
1553,0,2012,BMW,X5 XDRIVE35I SPORT,"$39,988","87,206 miles",55850
1554,0,2013,BMW,X6,"$39,988","36,624 miles",65100
1555,0,2017,BMW,X1,"$59,995","10,789 miles",34750
1556,1,2015,BMW,X5,"$59,995","34,835 miles",76300
1557,0,2011,BMW,X6,"$34,995","89,666 miles",72950
1558,1,2015,BMW,X5,"$34,995","37,215 miles",76300
1559,0,2008,BMW,X5,"$39,998","115,677 miles",50500
1560,1,2015,BMW,X5,"$46,998","32,440 miles",76300
