,UC,year,brand,model,price,mileage,Oprice
0,0,2015,LEXUS,NX,"$32,950","22,770 miles",36230
1,0,2010,LEXUS,RX 450H,"$32,950","92,509 miles",38325
2,0,2015,LEXUS,RX,"$14,900","24,405 miles",44840
3,1,2015,LEXUS,NX,"$14,900","34,852 miles",36230
4,0,2014,LEXUS,GX 460,"$39,850","54,838 miles",54900
5,0,2010,LEXUS,RX,"$39,850","70,518 miles",38325
6,0,2017,LEXUS,RX 350 F,"$27,998","9,895 miles",46870
7,0,2008,LEXUS,RX 350,"$27,998","117,932 miles",38100
8,0,2016,LEXUS,NX,"$38,582","6,694 miles",36715
9,0,2013,LEXUS,RX,"$38,582","21,466 miles",43505
10,1,2016,LEXUS,GX,"$17,950","20,670 miles",56467
11,0,2015,LEXUS,NX,"$17,950","18,320 miles",36230
12,0,2016,LEXUS,RX,"$50,995","13,932 miles",45512
13,0,2010,LEXUS,RX,"$50,995","79,840 miles",38325
14,1,2016,LEXUS,NX,"$9,700","18,978 miles",36715
15,0,2015,LEXUS,NX,"$32,950","22,770 miles",36230
16,0,2010,LEXUS,RX 450H,"$32,950","92,509 miles",38325
17,0,2015,LEXUS,RX,"$14,900","24,405 miles",44840
18,1,2015,LEXUS,NX,"$14,900","34,852 miles",36230
19,0,2014,LEXUS,GX 460,"$39,850","54,838 miles",54900
20,0,2010,LEXUS,RX,"$39,850","70,518 miles",38325
21,0,2017,LEXUS,RX 350 F,"$27,998","9,895 miles",46870
22,0,2008,LEXUS,RX 350,"$27,998","117,932 miles",38100
23,0,2016,LEXUS,NX,"$38,582","6,694 miles",36715
24,0,2013,LEXUS,RX,"$38,582","21,466 miles",43505
25,1,2016,LEXUS,GX,"$17,950","20,670 miles",56467
26,0,2015,LEXUS,NX,"$17,950","18,320 miles",36230
27,0,2016,LEXUS,RX,"$50,995","13,932 miles",45512
28,0,2010,LEXUS,RX,"$50,995","79,840 miles",38325
29,1,2016,LEXUS,NX,"$9,700","18,978 miles",36715
30,0,2015,LEXUS,NX,"$32,950","22,770 miles",36230
31,0,2010,LEXUS,RX 450H,"$32,950","92,509 miles",38325
32,0,2015,LEXUS,RX,"$14,900","24,405 miles",44840
33,1,2015,LEXUS,NX,"$14,900","34,852 miles",36230
34,0,2014,LEXUS,GX 460,"$39,850","54,838 miles",54900
35,0,2010,LEXUS,RX,"$39,850","70,518 miles",38325
36,0,2017,LEXUS,RX 350 F,"$27,998","9,895 miles",46870
37,0,2008,LEXUS,RX 350,"$27,998","117,932 miles",38100
38,0,2016,LEXUS,NX,"$38,582","6,694 miles",36715
39,0,2013,LEXUS,RX,"$38,582","21,466 miles",43505
40,1,2016,LEXUS,GX,"$17,950","20,670 miles",56467
41,0,2015,LEXUS,NX,"$17,950","18,320 miles",36230
42,0,2016,LEXUS,RX,"$50,995","13,932 miles",45512
43,0,2010,LEXUS,RX,"$50,995","79,840 miles",38325
44,1,2016,LEXUS,NX,"$9,700","18,978 miles",36715
45,0,2015,LEXUS,NX,"$32,950","22,770 miles",36230
46,0,2010,LEXUS,RX 450H,"$32,950","92,509 miles",38325
47,0,2015,LEXUS,RX,"$14,900","24,405 miles",44840
48,1,2015,LEXUS,NX,"$14,900","34,852 miles",36230
49,0,2014,LEXUS,GX 460,"$39,850","54,838 miles",54900
50,0,2010,LEXUS,RX,"$39,850","70,518 miles",38325
51,0,2017,LEXUS,RX 350 F,"$27,998","9,895 miles",46870
52,0,2008,LEXUS,RX 350,"$27,998","117,932 miles",38100
53,0,2016,LEXUS,NX,"$38,582","6,694 miles",36715
54,0,2013,LEXUS,RX,"$38,582","21,466 miles",43505
55,1,2016,LEXUS,GX,"$17,950","20,670 miles",56467
56,0,2015,LEXUS,NX,"$17,950","18,320 miles",36230
57,0,2016,LEXUS,RX,"$50,995","13,932 miles",45512
58,0,2010,LEXUS,RX,"$50,995","79,840 miles",38325
59,1,2016,LEXUS,NX,"$9,700","18,978 miles",36715
60,0,2015,LEXUS,NX,"$32,950","22,770 miles",36230
61,0,2010,LEXUS,RX 450H,"$32,950","92,509 miles",38325
62,0,2015,LEXUS,RX,"$14,900","24,405 miles",44840
63,1,2015,LEXUS,NX,"$14,900","34,852 miles",36230
64,0,2014,LEXUS,GX 460,"$39,850","54,838 miles",54900
65,0,2010,LEXUS,RX,"$39,850","70,518 miles",38325
66,0,2017,LEXUS,RX 350 F,"$27,998","9,895 miles",46870
67,0,2008,LEXUS,RX 350,"$27,998","117,932 miles",38100
68,0,2016,LEXUS,NX,"$38,582","6,694 miles",36715
69,0,2013,LEXUS,RX,"$38,582","21,466 miles",43505
70,1,2016,LEXUS,GX,"$17,950","20,670 miles",56467
71,0,2015,LEXUS,NX,"$17,950","18,320 miles",36230
72,0,2016,LEXUS,RX,"$50,995","13,932 miles",45512
73,0,2010,LEXUS,RX,"$50,995","79,840 miles",38325
74,1,2016,LEXUS,NX,"$9,700","18,978 miles",36715
75,0,2015,LEXUS,NX,"$32,950","22,770 miles",36230
76,0,2010,LEXUS,RX 450H,"$32,950","92,509 miles",38325
77,0,2015,LEXUS,RX,"$14,900","24,405 miles",44840
78,1,2015,LEXUS,NX,"$14,900","34,852 miles",36230
79,0,2014,LEXUS,GX 460,"$39,850","54,838 miles",54900
80,0,2010,LEXUS,RX,"$39,850","70,518 miles",38325
81,0,2017,LEXUS,RX 350 F,"$27,998","9,895 miles",46870
82,0,2008,LEXUS,RX 350,"$27,998","117,932 miles",38100
83,0,2016,LEXUS,NX,"$38,582","6,694 miles",36715
84,0,2013,LEXUS,RX,"$38,582","21,466 miles",43505
85,1,2016,LEXUS,GX,"$17,950","20,670 miles",56467
86,0,2015,LEXUS,NX,"$17,950","18,320 miles",36230
87,0,2016,LEXUS,RX,"$50,995","13,932 miles",45512
88,0,2010,LEXUS,RX,"$50,995","79,840 miles",38325
89,1,2016,LEXUS,NX,"$9,700","18,978 miles",36715
90,0,2015,LEXUS,NX,"$32,950","22,770 miles",36230
91,0,2010,LEXUS,RX 450H,"$32,950","92,509 miles",38325
92,0,2015,LEXUS,RX,"$14,900","24,405 miles",44840
93,1,2015,LEXUS,NX,"$14,900","34,852 miles",36230
94,0,2014,LEXUS,GX 460,"$39,850","54,838 miles",54900
95,0,2010,LEXUS,RX,"$39,850","70,518 miles",38325
96,0,2017,LEXUS,RX 350 F,"$27,998","9,895 miles",46870
97,0,2008,LEXUS,RX 350,"$27,998","117,932 miles",38100
98,0,2016,LEXUS,NX,"$38,582","6,694 miles",36715
99,0,2013,LEXUS,RX,"$38,582","21,466 miles",43505
100,1,2016,LEXUS,GX,"$17,950","20,670 miles",56467
101,0,2015,LEXUS,NX,"$17,950","18,320 miles",36230
102,0,2016,LEXUS,RX,"$50,995","13,932 miles",45512
103,0,2010,LEXUS,RX,"$50,995","79,840 miles",38325
104,1,2016,LEXUS,NX,"$9,700","18,978 miles",36715
105,0,2015,LEXUS,NX,"$32,950","22,770 miles",36230
106,0,2010,LEXUS,RX 450H,"$32,950","92,509 miles",38325
107,0,2015,LEXUS,RX,"$14,900","24,405 miles",44840
108,1,2015,LEXUS,NX,"$14,900","34,852 miles",36230
109,0,2014,LEXUS,GX 460,"$39,850","54,838 miles",54900
110,0,2010,LEXUS,RX,"$39,850","70,518 miles",38325
111,0,2017,LEXUS,RX 350 F,"$27,998","9,895 miles",46870
112,0,2008,LEXUS,RX 350,"$27,998","117,932 miles",38100
113,0,2016,LEXUS,NX,"$38,582","6,694 miles",36715
114,0,2013,LEXUS,RX,"$38,582","21,466 miles",43505
115,1,2016,LEXUS,GX,"$17,950","20,670 miles",56467
116,0,2015,LEXUS,NX,"$17,950","18,320 miles",36230
117,0,2016,LEXUS,RX,"$50,995","13,932 miles",45512
118,0,2010,LEXUS,RX,"$50,995","79,840 miles",38325
119,1,2016,LEXUS,NX,"$9,700","18,978 miles",36715
120,0,2015,LEXUS,NX,"$32,950","22,770 miles",36230
121,0,2010,LEXUS,RX 450H,"$32,950","92,509 miles",38325
122,0,2015,LEXUS,RX,"$14,900","24,405 miles",44840
123,1,2015,LEXUS,NX,"$14,900","34,852 miles",36230
124,0,2014,LEXUS,GX 460,"$39,850","54,838 miles",54900
125,0,2010,LEXUS,RX,"$39,850","70,518 miles",38325
126,0,2017,LEXUS,RX 350 F,"$27,998","9,895 miles",46870
127,0,2008,LEXUS,RX 350,"$27,998","117,932 miles",38100
128,0,2016,LEXUS,NX,"$38,582","6,694 miles",36715
129,0,2013,LEXUS,RX,"$38,582","21,466 miles",43505
130,1,2016,LEXUS,GX,"$17,950","20,670 miles",56467
131,0,2015,LEXUS,NX,"$17,950","18,320 miles",36230
132,0,2016,LEXUS,RX,"$50,995","13,932 miles",45512
133,0,2010,LEXUS,RX,"$50,995","79,840 miles",38325
134,1,2016,LEXUS,NX,"$9,700","18,978 miles",36715
135,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
136,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
137,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
138,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
139,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
140,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
141,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
142,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
143,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
144,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
145,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
146,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
147,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
148,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
149,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
150,0,2015,LEXUS,NX,"$32,950","22,770 miles",36230
151,0,2010,LEXUS,RX 450H,"$32,950","92,509 miles",38325
152,0,2015,LEXUS,RX,"$14,900","24,405 miles",44840
153,1,2015,LEXUS,NX,"$14,900","34,852 miles",36230
154,0,2014,LEXUS,GX 460,"$39,850","54,838 miles",54900
155,0,2010,LEXUS,RX,"$39,850","70,518 miles",38325
156,0,2017,LEXUS,RX 350 F,"$27,998","9,895 miles",46870
157,0,2008,LEXUS,RX 350,"$27,998","117,932 miles",38100
158,0,2016,LEXUS,NX,"$38,582","6,694 miles",36715
159,0,2013,LEXUS,RX,"$38,582","21,466 miles",43505
160,1,2016,LEXUS,GX,"$17,950","20,670 miles",56467
161,0,2015,LEXUS,NX,"$17,950","18,320 miles",36230
162,0,2016,LEXUS,RX,"$50,995","13,932 miles",45512
163,0,2010,LEXUS,RX,"$50,995","79,840 miles",38325
164,1,2016,LEXUS,NX,"$9,700","18,978 miles",36715
165,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
166,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
167,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
168,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
169,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
170,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
171,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
172,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
173,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
174,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
175,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
176,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
177,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
178,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
179,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
180,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
181,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
182,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
183,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
184,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
185,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
186,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
187,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
188,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
189,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
190,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
191,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
192,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
193,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
194,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
195,0,2015,LEXUS,NX,"$32,950","22,770 miles",36230
196,0,2010,LEXUS,RX 450H,"$32,950","92,509 miles",38325
197,0,2015,LEXUS,RX,"$14,900","24,405 miles",44840
198,1,2015,LEXUS,NX,"$14,900","34,852 miles",36230
199,0,2014,LEXUS,GX 460,"$39,850","54,838 miles",54900
200,0,2010,LEXUS,RX,"$39,850","70,518 miles",38325
201,0,2017,LEXUS,RX 350 F,"$27,998","9,895 miles",46870
202,0,2008,LEXUS,RX 350,"$27,998","117,932 miles",38100
203,0,2016,LEXUS,NX,"$38,582","6,694 miles",36715
204,0,2013,LEXUS,RX,"$38,582","21,466 miles",43505
205,1,2016,LEXUS,GX,"$17,950","20,670 miles",56467
206,0,2015,LEXUS,NX,"$17,950","18,320 miles",36230
207,0,2016,LEXUS,RX,"$50,995","13,932 miles",45512
208,0,2010,LEXUS,RX,"$50,995","79,840 miles",38325
209,1,2016,LEXUS,NX,"$9,700","18,978 miles",36715
210,0,2015,LEXUS,NX,"$32,950","22,770 miles",36230
211,0,2010,LEXUS,RX 450H,"$32,950","92,509 miles",38325
212,0,2015,LEXUS,RX,"$14,900","24,405 miles",44840
213,1,2015,LEXUS,NX,"$14,900","34,852 miles",36230
214,0,2014,LEXUS,GX 460,"$39,850","54,838 miles",54900
215,0,2010,LEXUS,RX,"$39,850","70,518 miles",38325
216,0,2017,LEXUS,RX 350 F,"$27,998","9,895 miles",46870
217,0,2008,LEXUS,RX 350,"$27,998","117,932 miles",38100
218,0,2016,LEXUS,NX,"$38,582","6,694 miles",36715
219,0,2013,LEXUS,RX,"$38,582","21,466 miles",43505
220,1,2016,LEXUS,GX,"$17,950","20,670 miles",56467
221,0,2015,LEXUS,NX,"$17,950","18,320 miles",36230
222,0,2016,LEXUS,RX,"$50,995","13,932 miles",45512
223,0,2010,LEXUS,RX,"$50,995","79,840 miles",38325
224,1,2016,LEXUS,NX,"$9,700","18,978 miles",36715
225,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
226,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
227,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
228,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
229,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
230,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
231,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
232,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
233,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
234,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
235,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
236,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
237,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
238,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
239,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
240,0,2015,LEXUS,NX,"$32,950","22,770 miles",36230
241,0,2010,LEXUS,RX 450H,"$32,950","92,509 miles",38325
242,0,2015,LEXUS,RX,"$14,900","24,405 miles",44840
243,1,2015,LEXUS,NX,"$14,900","34,852 miles",36230
244,0,2014,LEXUS,GX 460,"$39,850","54,838 miles",54900
245,0,2010,LEXUS,RX,"$39,850","70,518 miles",38325
246,0,2017,LEXUS,RX 350 F,"$27,998","9,895 miles",46870
247,0,2008,LEXUS,RX 350,"$27,998","117,932 miles",38100
248,0,2016,LEXUS,NX,"$38,582","6,694 miles",36715
249,0,2013,LEXUS,RX,"$38,582","21,466 miles",43505
250,1,2016,LEXUS,GX,"$17,950","20,670 miles",56467
251,0,2015,LEXUS,NX,"$17,950","18,320 miles",36230
252,0,2016,LEXUS,RX,"$50,995","13,932 miles",45512
253,0,2010,LEXUS,RX,"$50,995","79,840 miles",38325
254,1,2016,LEXUS,NX,"$9,700","18,978 miles",36715
255,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
256,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
257,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
258,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
259,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
260,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
261,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
262,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
263,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
264,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
265,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
266,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
267,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
268,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
269,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
270,0,2015,LEXUS,NX,"$32,950","22,770 miles",36230
271,0,2010,LEXUS,RX 450H,"$32,950","92,509 miles",38325
272,0,2015,LEXUS,RX,"$14,900","24,405 miles",44840
273,1,2015,LEXUS,NX,"$14,900","34,852 miles",36230
274,0,2014,LEXUS,GX 460,"$39,850","54,838 miles",54900
275,0,2010,LEXUS,RX,"$39,850","70,518 miles",38325
276,0,2017,LEXUS,RX 350 F,"$27,998","9,895 miles",46870
277,0,2008,LEXUS,RX 350,"$27,998","117,932 miles",38100
278,0,2016,LEXUS,NX,"$38,582","6,694 miles",36715
279,0,2013,LEXUS,RX,"$38,582","21,466 miles",43505
280,1,2016,LEXUS,GX,"$17,950","20,670 miles",56467
281,0,2015,LEXUS,NX,"$17,950","18,320 miles",36230
282,0,2016,LEXUS,RX,"$50,995","13,932 miles",45512
283,0,2010,LEXUS,RX,"$50,995","79,840 miles",38325
284,1,2016,LEXUS,NX,"$9,700","18,978 miles",36715
285,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
286,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
287,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
288,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
289,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
290,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
291,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
292,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
293,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
294,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
295,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
296,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
297,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
298,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
299,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
300,0,2015,LEXUS,NX,"$32,950","22,770 miles",36230
301,0,2010,LEXUS,RX 450H,"$32,950","92,509 miles",38325
302,0,2015,LEXUS,RX,"$14,900","24,405 miles",44840
303,1,2015,LEXUS,NX,"$14,900","34,852 miles",36230
304,0,2014,LEXUS,GX 460,"$39,850","54,838 miles",54900
305,0,2010,LEXUS,RX,"$39,850","70,518 miles",38325
306,0,2017,LEXUS,RX 350 F,"$27,998","9,895 miles",46870
307,0,2008,LEXUS,RX 350,"$27,998","117,932 miles",38100
308,0,2016,LEXUS,NX,"$38,582","6,694 miles",36715
309,0,2013,LEXUS,RX,"$38,582","21,466 miles",43505
310,1,2016,LEXUS,GX,"$17,950","20,670 miles",56467
311,0,2015,LEXUS,NX,"$17,950","18,320 miles",36230
312,0,2016,LEXUS,RX,"$50,995","13,932 miles",45512
313,0,2010,LEXUS,RX,"$50,995","79,840 miles",38325
314,1,2016,LEXUS,NX,"$9,700","18,978 miles",36715
315,0,2015,LEXUS,NX,"$32,950","22,770 miles",36230
316,0,2010,LEXUS,RX 450H,"$32,950","92,509 miles",38325
317,0,2015,LEXUS,RX,"$14,900","24,405 miles",44840
318,1,2015,LEXUS,NX,"$14,900","34,852 miles",36230
319,0,2014,LEXUS,GX 460,"$39,850","54,838 miles",54900
320,0,2010,LEXUS,RX,"$39,850","70,518 miles",38325
321,0,2017,LEXUS,RX 350 F,"$27,998","9,895 miles",46870
322,0,2008,LEXUS,RX 350,"$27,998","117,932 miles",38100
323,0,2016,LEXUS,NX,"$38,582","6,694 miles",36715
324,0,2013,LEXUS,RX,"$38,582","21,466 miles",43505
325,1,2016,LEXUS,GX,"$17,950","20,670 miles",56467
326,0,2015,LEXUS,NX,"$17,950","18,320 miles",36230
327,0,2016,LEXUS,RX,"$50,995","13,932 miles",45512
328,0,2010,LEXUS,RX,"$50,995","79,840 miles",38325
329,1,2016,LEXUS,NX,"$9,700","18,978 miles",36715
330,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
331,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
332,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
333,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
334,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
335,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
336,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
337,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
338,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
339,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
340,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
341,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
342,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
343,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
344,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
345,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
346,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
347,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
348,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
349,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
350,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
351,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
352,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
353,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
354,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
355,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
356,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
357,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
358,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
359,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
360,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
361,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
362,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
363,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
364,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
365,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
366,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
367,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
368,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
369,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
370,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
371,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
372,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
373,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
374,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
375,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
376,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
377,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
378,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
379,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
380,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
381,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
382,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
383,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
384,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
385,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
386,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
387,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
388,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
389,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
390,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
391,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
392,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
393,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
394,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
395,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
396,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
397,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
398,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
399,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
400,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
401,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
402,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
403,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
404,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
405,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
406,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
407,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
408,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
409,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
410,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
411,1,2016,LEXUS,GX,"$29,850","20,670 miles",56467
412,0,2015,LEXUS,GX 460,"$29,850","25,018 miles",55300
413,0,2015,LEXUS,RX,"$14,900","37,736 miles",44840
414,1,2016,LEXUS,NX,"$14,900","18,978 miles",36715
415,0,2010,LEXUS,RX,"$49,995","79,840 miles",38325
416,0,2015,LEXUS,NX,"$49,995","18,320 miles",36230
417,0,2016,LEXUS,RX,"$43,850","13,932 miles",45512
418,0,2015,LEXUS,NX,"$43,850","22,770 miles",36230
419,1,2015,LEXUS,NX,"$48,950","34,852 miles",36230
420,0,2010,LEXUS,RX,"$17,950","70,518 miles",38325
421,0,2016,LEXUS,NX,"$17,950","6,694 miles",36715
422,0,2008,LEXUS,RX 350,"$34,950","117,932 miles",38100
423,0,2013,LEXUS,RX,"$34,950","21,466 miles",43505
424,0,2010,LEXUS,RX 450H,"$9,700","92,509 miles",38325
425,0,2017,LEXUS,RX 350 F,"$9,700","9,895 miles",46870
