,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,UC,year,brand,model,price,mileage,Oprice,D_rate
836,836,836,836,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
837,837,837,837,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
838,838,838,838,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
839,839,839,839,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
840,840,840,840,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
841,841,841,841,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
842,842,842,842,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
843,843,843,843,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
844,844,844,844,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
845,845,845,845,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
846,846,846,846,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
847,847,847,847,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
848,848,848,848,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
849,849,849,849,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
850,850,850,850,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
851,851,851,851,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
852,852,852,852,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
853,853,853,853,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
854,854,854,854,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
855,855,855,855,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
856,856,856,856,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
857,857,857,857,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
858,858,858,858,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
859,859,859,859,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
860,860,860,860,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
861,861,861,861,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
862,862,862,862,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
863,863,863,863,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
864,864,864,864,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
865,865,865,865,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
866,866,866,866,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
867,867,867,867,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
868,868,868,868,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
869,869,869,869,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
870,870,870,870,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
871,871,871,871,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
872,872,872,872,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
873,873,873,873,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
874,874,874,874,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
875,875,875,875,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
876,876,876,876,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
877,877,877,877,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
878,878,878,878,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
879,879,879,879,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
880,880,880,880,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
881,881,881,881,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
882,882,882,882,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
883,883,883,883,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
884,884,884,884,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
885,885,885,885,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
886,886,886,886,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
887,887,887,887,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
888,888,888,888,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
889,889,889,889,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
890,890,890,890,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
891,891,891,891,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
892,892,892,892,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
893,893,893,893,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
894,894,894,894,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
895,895,895,895,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
896,896,896,896,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
897,897,897,897,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
898,898,898,898,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
899,899,899,899,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
900,900,900,900,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
901,901,901,901,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
902,902,902,902,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
903,903,903,903,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
904,904,904,904,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
905,905,905,905,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
906,906,906,906,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
907,907,907,907,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
908,908,908,908,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
909,909,909,909,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
910,910,910,910,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
911,911,911,911,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
912,912,912,912,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
913,913,913,913,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
914,914,914,914,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
915,915,915,915,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
916,916,916,916,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
917,917,917,917,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
918,918,918,918,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
919,919,919,919,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
920,920,920,920,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
921,921,921,921,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
922,922,922,922,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
923,923,923,923,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
924,924,924,924,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
925,925,925,925,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
926,926,926,926,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
927,927,927,927,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
928,928,928,928,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
929,929,929,929,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
930,930,930,930,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
931,931,931,931,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
932,932,932,932,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
933,933,933,933,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
934,934,934,934,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
935,935,935,935,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
936,936,936,936,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
937,937,937,937,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
938,938,938,938,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
939,939,939,939,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
940,940,940,940,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
941,941,941,941,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
942,942,942,942,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
943,943,943,943,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
944,944,944,944,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
945,945,945,945,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
946,946,946,946,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
947,947,947,947,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
948,948,948,948,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
949,949,949,949,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
950,950,950,950,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
951,951,951,951,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
952,952,952,952,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
953,953,953,953,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
954,954,954,954,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
955,955,955,955,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
956,956,956,956,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
957,957,957,957,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
958,958,958,958,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
959,959,959,959,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
960,960,960,960,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
961,961,961,961,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
962,962,962,962,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
963,963,963,963,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
964,964,964,964,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
965,965,965,965,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
966,966,966,966,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
967,967,967,967,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
968,968,968,968,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
969,969,969,969,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
970,970,970,970,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
971,971,971,971,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
972,972,972,972,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
973,973,973,973,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
974,974,974,974,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
975,975,975,975,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
976,976,976,976,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
977,977,977,977,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
978,978,978,978,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
979,979,979,979,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
980,980,980,980,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
981,981,981,981,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
982,982,982,982,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
983,983,983,983,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
984,984,984,984,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
985,985,985,985,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
986,986,986,986,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
987,987,987,987,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
988,988,988,988,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
989,989,989,989,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
990,990,990,990,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
991,991,991,991,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
992,992,992,992,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
993,993,993,993,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
994,994,994,994,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
995,995,995,995,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
996,996,996,996,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
997,997,997,997,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
998,998,998,998,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
999,999,999,999,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
1000,1000,1000,1000,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
1001,1001,1001,1001,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
1002,1002,1002,1002,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
1003,1003,1003,1003,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
1004,1004,1004,1004,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
1005,1005,1005,1005,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
1006,1006,1006,1006,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
1007,1007,1007,1007,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
1008,1008,1008,1008,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
1009,1009,1009,1009,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
1010,1010,1010,1010,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
1011,1011,1011,1011,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
1012,1012,1012,1012,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
1013,1013,1013,1013,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
1014,1014,1014,1014,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
1015,1015,1015,1015,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
1016,1016,1016,1016,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
1017,1017,1017,1017,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
1018,1018,1018,1018,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
1019,1019,1019,1019,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
1020,1020,1020,1020,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
1021,1021,1021,1021,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
1022,1022,1022,1022,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
1023,1023,1023,1023,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
1024,1024,1024,1024,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
1025,1025,1025,1025,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
1026,1026,1026,1026,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
1027,1027,1027,1027,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
1028,1028,1028,1028,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
1029,1029,1029,1029,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
1030,1030,1030,1030,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
1031,1031,1031,1031,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
1032,1032,1032,1032,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
1033,1033,1033,1033,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
1034,1034,1034,1034,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
1035,1035,1035,1035,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
1036,1036,1036,1036,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
1037,1037,1037,1037,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
1038,1038,1038,1038,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
1039,1039,1039,1039,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
1040,1040,1040,1040,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
1041,1041,1041,1041,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
1042,1042,1042,1042,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
1043,1043,1043,1043,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
1044,1044,1044,1044,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
1045,1045,1045,1045,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
1046,1046,1046,1046,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
1047,1047,1047,1047,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
1048,1048,1048,1048,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
1049,1049,1049,1049,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
1050,1050,1050,1050,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
1051,1051,1051,1051,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
1052,1052,1052,1052,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
1053,1053,1053,1053,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
1054,1054,1054,1054,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
1055,1055,1055,1055,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
1056,1056,1056,1056,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
1057,1057,1057,1057,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
1058,1058,1058,1058,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
1059,1059,1059,1059,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
1060,1060,1060,1060,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
1061,1061,1061,1061,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
1062,1062,1062,1062,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
1063,1063,1063,1063,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
1064,1064,1064,1064,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
1065,1065,1065,1065,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
1066,1066,1066,1066,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
1067,1067,1067,1067,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
1068,1068,1068,1068,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
1069,1069,1069,1069,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
1070,1070,1070,1070,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
1071,1071,1071,1071,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
1072,1072,1072,1072,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
1073,1073,1073,1073,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
1074,1074,1074,1074,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
1075,1075,1075,1075,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
1076,1076,1076,1076,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
1077,1077,1077,1077,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
1078,1078,1078,1078,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
1079,1079,1079,1079,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
1080,1080,1080,1080,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
1081,1081,1081,1081,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
1082,1082,1082,1082,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
1083,1083,1083,1083,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
1084,1084,1084,1084,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
1085,1085,1085,1085,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
1086,1086,1086,1086,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
1087,1087,1087,1087,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
1088,1088,1088,1088,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
1089,1089,1089,1089,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
1090,1090,1090,1090,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
1091,1091,1091,1091,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
1092,1092,1092,1092,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
1093,1093,1093,1093,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
1094,1094,1094,1094,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
1095,1095,1095,1095,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
1096,1096,1096,1096,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
1097,1097,1097,1097,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
1098,1098,1098,1098,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
1099,1099,1099,1099,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
1100,1100,1100,1100,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
1101,1101,1101,1101,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
1102,1102,1102,1102,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
1103,1103,1103,1103,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
1104,1104,1104,1104,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
1105,1105,1105,1105,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
1106,1106,1106,1106,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
1107,1107,1107,1107,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
1108,1108,1108,1108,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
1109,1109,1109,1109,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
1110,1110,1110,1110,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
1111,1111,1111,1111,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
1112,1112,1112,1112,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
1113,1113,1113,1113,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
1114,1114,1114,1114,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
1115,1115,1115,1115,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
1116,1116,1116,1116,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
1117,1117,1117,1117,0,2012,CHEVROLET,EQUINOX LT,21979,69441,27250,0.806568807339
1118,1118,1118,1118,0,2017,CHEVROLET,TAHOE,22987,17407,56177,0.409188813927
1119,1119,1119,1119,0,2014,CHEVROLET,EQUINOX,22987,121835,28920,0.794847856155
1120,1120,1120,1120,0,2016,CHEVROLET,TAHOE,13995,12067,55870,0.250492214068
1121,1121,1121,1121,0,2011,CHEVROLET,EQUINOX,13995,77423,26657,0.52500281352
1122,1122,1122,1122,0,2014,CHEVROLET,EQUINOX LT,18997,52437,28920,0.656881051176
1123,1123,1123,1123,1,2016,CHEVROLET,EQUINOX,18997,24704,27145,0.699834223614
1124,1124,1124,1124,0,2007,CHEVROLET,EQUINOX,11499,126885,23395,0.491515281043
1125,1125,1125,1125,0,2015,CHEVROLET,EQUINOX LT,22997,29138,27895,0.824412977236
1126,1126,1126,1126,0,2011,CHEVROLET,TRAVERSE LT,22997,101273,34810,0.660643493249
1127,1127,1127,1127,0,2007,CHEVROLET,TRAILBLAZER,9933,107799,29332,0.338640392745
1128,1128,1128,1128,1,2015,CHEVROLET,EQUINOX LT,9933,41440,27895,0.35608531995
1129,1129,1129,1129,0,2015,CHEVROLET,EQUINOX LT,13988,24107,27895,0.501451873096
1130,1130,1130,1130,0,2011,CHEVROLET,TRAVERSE LT,13988,76628,34810,0.40183855214
1131,1131,1131,1131,1,2015,CHEVROLET,TRAX LS,21979,33077,23325,0.942293676313
