,Unnamed: 0,UC,year,brand,model,price,mileage,Oprice,D_rate
1771,1771,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
1772,1772,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
1773,1773,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
1774,1774,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
1775,1775,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
1776,1776,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
1777,1777,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
1778,1778,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
1779,1779,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
1780,1780,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
1781,1781,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
1782,1782,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
1783,1783,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
1784,1784,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
1785,1785,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
1786,1786,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
1787,1787,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
1788,1788,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
1789,1789,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
1790,1790,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
1791,1791,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
1792,1792,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
1793,1793,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
1794,1794,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
1795,1795,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
1796,1796,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
1797,1797,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
1798,1798,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
1799,1799,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
1800,1800,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
1801,1801,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
1802,1802,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
1803,1803,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
1804,1804,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
1805,1805,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
1806,1806,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
1807,1807,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
1808,1808,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
1809,1809,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
1810,1810,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
1811,1811,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
1812,1812,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
1813,1813,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
1814,1814,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
1815,1815,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
1816,1816,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
1817,1817,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
1818,1818,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
1819,1819,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
1820,1820,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
1821,1821,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
1822,1822,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
1823,1823,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
1824,1824,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
1825,1825,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
1826,1826,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
1827,1827,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
1828,1828,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
1829,1829,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
1830,1830,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
1831,1831,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
1832,1832,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
1833,1833,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
1834,1834,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
1835,1835,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
1836,1836,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
1837,1837,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
1838,1838,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
1839,1839,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
1840,1840,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
1841,1841,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
1842,1842,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
1843,1843,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
1844,1844,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
1845,1845,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
1846,1846,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
1847,1847,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
1848,1848,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
1849,1849,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
1850,1850,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
1851,1851,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
1852,1852,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
1853,1853,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
1854,1854,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
1855,1855,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
1856,1856,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
1857,1857,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
1858,1858,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
1859,1859,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
1860,1860,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
1861,1861,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
1862,1862,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
1863,1863,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
1864,1864,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
1865,1865,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
1866,1866,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
1867,1867,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
1868,1868,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
1869,1869,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
1870,1870,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
1871,1871,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
1872,1872,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
1873,1873,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
1874,1874,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
1875,1875,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
1876,1876,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
1877,1877,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
1878,1878,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
1879,1879,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
1880,1880,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
1881,1881,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
1882,1882,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
1883,1883,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
1884,1884,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
1885,1885,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
1886,1886,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
1887,1887,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
1888,1888,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
1889,1889,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
1890,1890,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
1891,1891,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
1892,1892,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
1893,1893,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
1894,1894,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
1895,1895,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
1896,1896,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
1897,1897,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
1898,1898,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
1899,1899,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
1900,1900,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
1901,1901,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
1902,1902,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
1903,1903,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
1904,1904,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
1905,1905,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
1906,1906,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
1907,1907,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
1908,1908,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
1909,1909,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
1910,1910,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
1911,1911,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
1912,1912,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
1913,1913,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
1914,1914,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
1915,1915,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
1916,1916,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
1917,1917,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
1918,1918,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
1919,1919,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
1920,1920,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
1921,1921,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
1922,1922,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
1923,1923,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
1924,1924,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
1925,1925,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
1926,1926,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
1927,1927,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
1928,1928,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
1929,1929,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
1930,1930,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
1931,1931,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
1932,1932,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
1933,1933,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
1934,1934,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
1935,1935,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
1936,1936,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
1937,1937,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
1938,1938,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
1939,1939,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
1940,1940,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
1941,1941,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
1942,1942,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
1943,1943,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
1944,1944,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
1945,1945,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
1946,1946,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
1947,1947,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
1948,1948,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
1949,1949,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
1950,1950,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
1951,1951,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
1952,1952,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
1953,1953,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
1954,1954,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
1955,1955,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
1956,1956,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
1957,1957,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
1958,1958,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
1959,1959,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
1960,1960,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
1961,1961,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
1962,1962,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
1963,1963,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
1964,1964,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
1965,1965,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
1966,1966,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
1967,1967,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
1968,1968,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
1969,1969,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
1970,1970,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
1971,1971,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
1972,1972,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
1973,1973,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
1974,1974,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
1975,1975,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
1976,1976,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
1977,1977,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
1978,1978,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
1979,1979,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
1980,1980,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
1981,1981,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
1982,1982,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
1983,1983,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
1984,1984,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
1985,1985,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
1986,1986,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
1987,1987,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
1988,1988,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
1989,1989,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
1990,1990,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
1991,1991,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
1992,1992,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
1993,1993,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
1994,1994,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
1995,1995,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
1996,1996,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
1997,1997,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
1998,1998,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
1999,1999,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
2000,2000,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
2001,2001,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
2002,2002,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
2003,2003,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
2004,2004,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
2005,2005,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
2006,2006,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
2007,2007,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
2008,2008,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
2009,2009,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
2010,2010,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
2011,2011,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
2012,2012,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
2013,2013,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
2014,2014,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
2015,2015,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
2016,2016,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
2017,2017,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
2018,2018,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
2019,2019,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
2020,2020,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
2021,2021,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
2022,2022,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
2023,2023,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
2024,2024,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
2025,2025,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
2026,2026,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
2027,2027,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
2028,2028,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
2029,2029,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
2030,2030,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
2031,2031,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
2032,2032,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
2033,2033,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
2034,2034,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
2035,2035,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
2036,2036,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
2037,2037,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
2038,2038,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
2039,2039,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
2040,2040,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
2041,2041,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
2042,2042,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
2043,2043,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
2044,2044,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
2045,2045,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
2046,2046,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
2047,2047,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
2048,2048,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
2049,2049,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
2050,2050,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
2051,2051,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
2052,2052,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
2053,2053,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
2054,2054,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
2055,2055,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
2056,2056,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
2057,2057,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
2058,2058,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
2059,2059,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
2060,2060,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
2061,2061,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
2062,2062,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
2063,2063,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
2064,2064,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
2065,2065,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
2066,2066,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
2067,2067,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
2068,2068,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
2069,2069,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
2070,2070,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
2071,2071,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
2072,2072,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
2073,2073,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
2074,2074,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
2075,2075,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
2076,2076,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
2077,2077,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
2078,2078,1,2016,HONDA,CR-V,31795,"36,954 miles",28670,1.1089989536100453
2079,2079,1,2014,HONDA,PILOT,31795,"41,981 miles",35545,0.8944999296666197
2080,2080,1,2015,HONDA,CR-V,21895,"22,175 miles",28215,0.7760056707425128
2081,2081,1,2014,HONDA,CR-V,21895,"32,956 miles",26870,0.8148492742835877
2082,2082,1,2016,HONDA,CR-V,5999,"48,739 miles",28670,0.20924311126613185
2083,2083,1,2014,HONDA,CR-V,5999,"35,946 miles",26870,0.22326014142165984
2084,2084,1,2016,HONDA,CR-V,19995,"35,227 miles",28670,0.6974189047785141
2085,2085,1,2014,HONDA,CR-V,18895,"43,051 miles",26870,0.7032005954596204
2086,2086,1,2014,HONDA,CR-V,18895,"18,595 miles",26870,0.7032005954596204
2087,2087,0,2008,HONDA,CR-V,17795,"113,079 miles",24550,0.724847250509165
2088,2088,1,2016,HONDA,PILOT,17795,"30,104 miles",38557,0.4615244962004305
2089,2089,1,2017,HONDA,PILOT,10988,"2,943 miles",38982,0.281873685290647
2090,2090,1,2015,HONDA,CR-V,10988,"46,084 miles",28215,0.38943824206982103
2091,2091,0,2001,HONDA,CR-V,32904,"172,175 miles",0,
2092,2092,1,2016,HONDA,CR-V,32904,"32,241 miles",28670,1.1476805022671783
