,Unnamed: 0,UC,year,brand,model,price,mileage,Oprice,D_rate
1343,1343,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1344,1344,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1345,1345,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1346,1346,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1347,1347,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1348,1348,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1349,1349,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1350,1350,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1351,1351,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1352,1352,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1353,1353,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1354,1354,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1355,1355,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1356,1356,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1357,1357,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1358,1358,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1359,1359,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1360,1360,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1361,1361,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1362,1362,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1363,1363,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1364,1364,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1365,1365,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1366,1366,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1367,1367,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1368,1368,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1369,1369,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1370,1370,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1371,1371,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1372,1372,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1373,1373,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1374,1374,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1375,1375,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1376,1376,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1377,1377,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1378,1378,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1379,1379,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1380,1380,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1381,1381,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1382,1382,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1383,1383,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1384,1384,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1385,1385,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1386,1386,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1387,1387,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1388,1388,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1389,1389,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1390,1390,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1391,1391,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1392,1392,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1393,1393,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1394,1394,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1395,1395,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1396,1396,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1397,1397,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1398,1398,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1399,1399,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1400,1400,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1401,1401,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1402,1402,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1403,1403,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1404,1404,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1405,1405,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1406,1406,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1407,1407,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1408,1408,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1409,1409,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1410,1410,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1411,1411,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1412,1412,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1413,1413,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1414,1414,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1415,1415,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1416,1416,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1417,1417,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1418,1418,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1419,1419,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1420,1420,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1421,1421,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1422,1422,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1423,1423,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1424,1424,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1425,1425,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1426,1426,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1427,1427,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1428,1428,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1429,1429,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1430,1430,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1431,1431,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1432,1432,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1433,1433,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1434,1434,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1435,1435,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1436,1436,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1437,1437,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1438,1438,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1439,1439,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1440,1440,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1441,1441,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1442,1442,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1443,1443,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1444,1444,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1445,1445,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1446,1446,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1447,1447,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1448,1448,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1449,1449,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1450,1450,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1451,1451,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1452,1452,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1453,1453,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1454,1454,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1455,1455,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1456,1456,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1457,1457,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1458,1458,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1459,1459,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1460,1460,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1461,1461,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1462,1462,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1463,1463,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1464,1464,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1465,1465,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1466,1466,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1467,1467,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1468,1468,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1469,1469,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1470,1470,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1471,1471,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1472,1472,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1473,1473,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1474,1474,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1475,1475,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1476,1476,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1477,1477,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1478,1478,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1479,1479,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1480,1480,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1481,1481,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1482,1482,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1483,1483,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1484,1484,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1485,1485,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1486,1486,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1487,1487,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1488,1488,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1489,1489,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1490,1490,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1491,1491,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1492,1492,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1493,1493,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1494,1494,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1495,1495,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1496,1496,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1497,1497,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1498,1498,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1499,1499,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1500,1500,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1501,1501,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1502,1502,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1503,1503,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1504,1504,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1505,1505,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1506,1506,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1507,1507,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1508,1508,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1509,1509,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1510,1510,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1511,1511,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1512,1512,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1513,1513,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1514,1514,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1515,1515,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1516,1516,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1517,1517,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1518,1518,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1519,1519,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1520,1520,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1521,1521,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1522,1522,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1523,1523,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1524,1524,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1525,1525,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1526,1526,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1527,1527,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1528,1528,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1529,1529,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1530,1530,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1531,1531,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1532,1532,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1533,1533,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1534,1534,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1535,1535,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1536,1536,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1537,1537,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1538,1538,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1539,1539,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1540,1540,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1541,1541,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1542,1542,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1543,1543,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1544,1544,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1545,1545,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1546,1546,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1547,1547,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1548,1548,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1549,1549,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1550,1550,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1551,1551,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1552,1552,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1553,1553,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1554,1554,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1555,1555,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1556,1556,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1557,1557,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1558,1558,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1559,1559,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1560,1560,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1561,1561,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1562,1562,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1563,1563,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1564,1564,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1565,1565,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1566,1566,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1567,1567,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1568,1568,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1569,1569,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1570,1570,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1571,1571,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1572,1572,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1573,1573,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1574,1574,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1575,1575,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1576,1576,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1577,1577,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1578,1578,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1579,1579,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1580,1580,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1581,1581,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1582,1582,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1583,1583,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1584,1584,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1585,1585,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1586,1586,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1587,1587,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1588,1588,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1589,1589,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1590,1590,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1591,1591,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1592,1592,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1593,1593,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1594,1594,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1595,1595,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1596,1596,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1597,1597,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1598,1598,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1599,1599,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1600,1600,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1601,1601,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1602,1602,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1603,1603,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1604,1604,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1605,1605,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1606,1606,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1607,1607,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1608,1608,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1609,1609,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1610,1610,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1611,1611,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1612,1612,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1613,1613,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1614,1614,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1615,1615,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1616,1616,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1617,1617,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1618,1618,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1619,1619,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1620,1620,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1621,1621,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1622,1622,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1623,1623,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1624,1624,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1625,1625,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1626,1626,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1627,1627,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1628,1628,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1629,1629,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1630,1630,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1631,1631,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1632,1632,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1633,1633,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1634,1634,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1635,1635,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1636,1636,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1637,1637,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1638,1638,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1639,1639,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1640,1640,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1641,1641,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1642,1642,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1643,1643,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1644,1644,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1645,1645,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1646,1646,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1647,1647,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1648,1648,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1649,1649,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1650,1650,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1651,1651,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1652,1652,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1653,1653,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1654,1654,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1655,1655,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1656,1656,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1657,1657,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1658,1658,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1659,1659,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1660,1660,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1661,1661,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1662,1662,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1663,1663,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1664,1664,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
1665,1665,0,2014,ACURA,MDX TECHNOLOGY,11888,"45,234 miles",49397,0.240662388404
1666,1666,1,2015,ACURA,RDX,28970,"28,447 miles",37645,0.769557710187
1667,1667,1,2015,ACURA,RDX,28970,"11,917 miles",37645,0.769557710187
1668,1668,0,2015,ACURA,RDX,36390,"47,950 miles",37645,0.966662239341
1669,1669,1,2015,ACURA,RDX,29888,"57,452 miles",37645,0.793943418781
1670,1670,1,2015,ACURA,RDX,26995,"31,813 miles",37645,0.717093903573
1671,1671,1,2015,ACURA,MDX,31266,"24,892 miles",49872,0.626924927815
1672,1672,0,2015,ACURA,MDX,31997,"29,825 miles",49872,0.641582451075
1673,1673,0,2016,ACURA,MDX,31997,"8,801 miles",50122,0.638382347073
1674,1674,1,2015,ACURA,MDX,43036,"53,040 miles",49872,0.862929098492
1675,1675,1,2016,ACURA,MDX,11888,"35,477 miles",50122,0.237181277682
